Questions,Answer
Important Information Pravachol,"''You should not take Pravachol if you have active liver disease, or if you are pregnant or breastfeeding.''Stop taking Pravachol and tell your doctor at once if you become pregnant.''Tell your doctor about all your current medicines and any you start or stop using. Many drugs can interact, and some drugs should not be used together.''Pravastatin can cause the breakdown of muscle tissue, which can lead to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, or dark urine.''Avoid eating foods that are high in fat or cholesterol. Pravastatin will not be as effective in lowering your cholesterol if you do not follow a cholesterol-lowering diet plan.''Avoid drinking alcohol. It can raise triglyceride levels and may increase your risk of liver damage.''Pravachol is only part of a complete program of treatment that also includes diet, exercise, and weight control. Follow your diet, medication, and exercise routines very closely.''"
Before taking this medicine Pravachol,"''You should not use Pravachol if you are allergic to pravastatin, or if:''you are pregnant or breastfeeding; oryou have active liver disease.''To make sure Pravachol is safe for you, tell your doctor if you have ever had:''kidney disease;abnormal liver function tests;muscle pain or weakness;a thyroid disorder; orif you drink more than 2 alcoholic beverages daily.''Pravachol can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. This condition may be more likely to occur in older adults and in people who have kidney disease or poorly controlled hypothyroidism (underactive thyroid).''Do not use if you are pregnant. This medicine can harm an unborn baby. Use effective birth control to prevent pregnancy. Stop taking this medicine and tell your doctor at once if you become pregnant.''Do not breastfeed while using this medicine.''"
How should I take Pravachol?,"''Take Pravachol exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Take the medicine at the same time each day, with or without food.''Pravastatin doses are based on age, and are lower in children and teenagers. People taking this medicine during childhood or adolescence may need a different dose as adults.''You may need to stop using Pravachol for a short time if you have:''uncontrolled seizures;an electrolyte imbalance (such as high or low potassium levels in your blood);severely low blood pressure;a severe infection or illness; orsurgery or a medical emergency.''It may take up to 4 weeks before your cholesterol levels improve, and you may need frequent blood tests. Even if you have no symptoms, tests can help your doctor determine if this medicine is effective.''Pravachol is only part of a complete treatment program that may also include diet, exercise, and weight control. Follow your doctor's instructions very closely.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Pravachol,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Pravachol?,"''Avoid eating foods high in fat or cholesterol, or pravastatin will not be as effective.''Avoid drinking alcohol. It can raise triglyceride levels and may increase your risk of liver damage.''Grapefruit may interact with pravastatin and lead to unwanted side effects. Avoid the use of grapefruit products.''"
Pravachol side effects,"''Get emergency medical help if you have signs of an allergic reaction to Pravachol: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''In rare cases, pravastatin can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, or dark colored urine.''Call your doctor right away if you have:''muscle weakness in your hips, shoulders, neck, and back;trouble lifting your arms, trouble climbing or standing; orliver problems - loss of appetite, stomach pain (upper right side), tiredness, dark urine, jaundice (yellowing of the skin or eyes).''Common Pravachol side effects may include:''muscle or joint pain;nausea, vomiting, diarrhea;headache; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Pravachol?,"''If you take cholestyramine or colestipol, take your Pravachol dose 1 hours before or 4 hours after you take the other medicine.''Some drugs can increase your risk of serious muscle problems if you take them together with Pravachol. Your doctor may need to change your treatment plan if you use any of the following drugs:''cyclosporine;danazol;gemfibrozil, fenofibric acid, fenofibrate; ormedicines that contain niacin (Advicor, Niaspan, Niacor, Simcor, Slo-Niacin, and others).''This list is not complete. Other drugs may interact with pravastatin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is pravastatin? Pravastatin,"''Pravastatin belongs to a group of drugs called HMG CoA reductase inhibitors, or ""statins.""''Pravastatin is used together with diet to lower blood levels of ""bad"" cholesterol (low-density lipoprotein, or LDL), to increase levels of ""good"" cholesterol (high-density lipoprotein, or HDL), and to lower triglycerides (a type of fat in the blood).''Pravastatin is also used to lower the risk of stroke, heart attack, and other heart complications in people with or without coronary heart disease or other risk factors.''Pravastatin is used in adults and children who are at least 8 years old.''"
Important Information Pravastatin,"''You should not take pravastatin if you have active liver disease, or if you are pregnant or breastfeeding.''Tell your doctor about all your current medicines and any you start or stop using. Many drugs can interact, and some drugs should not be used together.''Stop taking pravastatin and tell your doctor at once if you become pregnant.''Pravastatin can cause the breakdown of muscle tissue, which can lead to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, or dark urine.''Avoid eating foods that are high in fat or cholesterol. This medicine will not be as effective in lowering your cholesterol if you do not follow a cholesterol-lowering diet plan.''Avoid drinking alcohol. It can raise triglyceride levels and may increase your risk of liver damage.''"
Before taking this medicine Pravastatin,"''You should not use pravastatin if you are allergic to it, or if:''you are pregnant or breastfeeding; oryou have active liver disease.''To make sure pravastatin is safe for you, tell your doctor if you have ever had:''kidney disease;abnormal liver function tests;muscle pain or weakness;a thyroid disorder; orif you drink more than 2 alcoholic beverages daily.''Pravastatin can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. This condition may be more likely to occur in older adults and in people who have kidney disease or poorly controlled hypothyroidism (underactive thyroid).''Do not use if you are pregnant. This medicine can harm an unborn baby. Use effective birth control to prevent pregnancy. Stop taking this medicine and tell your doctor at once if you become pregnant.''Do not breastfeed while using this medicine.''"
How should I take pravastatin? Pravastatin,"''Take pravastatin exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Take the medicine at the same time each day, with or without food.''Pravastatin doses are based on age, and are lower in children and teenagers. People taking this medicine during childhood or adolescence may need a different dose as adults.''You may need to stop using this medicine for a short time if you have:''uncontrolled seizures;an electrolyte imbalance (such as high or low potassium levels in your blood);severely low blood pressure;a severe infection or illness; orsurgery or a medical emergency.''It may take up to 4 weeks before your cholesterol levels improve, and you may need frequent blood tests. Even if you have no symptoms, tests can help your doctor determine if this medicine is effective.''Pravastatin is only part of a complete treatment program that may also include diet, exercise, and weight control. Follow your doctor's instructions very closely.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Pravastatin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking pravastatin? Pravastatin,"''Avoid eating foods high in fat or cholesterol, or pravastatin will not be as effective.''Avoid drinking alcohol. It can raise triglyceride levels and may increase your risk of liver damage.''Grapefruit may interact with pravastatin and lead to unwanted side effects. Avoid the use of grapefruit products.''"
Pravastatin side effects,"''Get emergency medical help if you have signs of an allergic reaction to pravastatin: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''In rare cases, pravastatin can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, or dark colored urine.''Call your doctor right away if you have:''muscle weakness in your hips, shoulders, neck, and back;trouble lifting your arms, trouble climbing or standing; orliver problems - loss of appetite, stomach pain (upper right side), tiredness, dark urine, jaundice (yellowing of the skin or eyes).''Common pravastatin side effects may include:''muscle or joint pain;nausea, vomiting, diarrhea;headache; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect pravastatin? Pravastatin,"''If you take cholestyramine or colestipol, take your pravastatin dose 1 hours before or 4 hours after you take the other medicine.''Some drugs can increase your risk of serious muscle problems if you take them together with pravastatin. Your doctor may need to change your treatment plan if you use any of the following drugs:''cyclosporine;danazol;gemfibrozil, fenofibric acid, fenofibrate; ormedicines that contain niacin (Advicor, Niaspan, Niacor, Simcor, Slo-Niacin, and others).''This list is not complete. Other drugs may interact with pravastatin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is prazosin? Prazosin,''Prazosin is used to treat hypertension (high blood pressure). Lowering blood pressure may lower your risk of a stroke or heart attack.''Prazosin may also be used for other purposes not listed in this medication guide.''''
Important Information Prazosin,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Prazosin,"''You should not use prazosin if you are allergic to it.''Tell your doctor if you have ever had:''low blood pressure, especially if caused by taking medications.''Prazosin can affect your pupils. If you have cataract surgery, tell your surgeon ahead of time that you use  prazosin.''Tell your doctor if you are pregnant or plan to become pregnant. It is not known whether prazosin will harm an unborn baby. However, having high blood pressure during pregnancy may cause complications such as diabetes or eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of treating hypertension may outweigh any risks to the baby.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Prazosin is not approved for use by anyone younger than 18 years old.''''"
How should I take prazosin? Prazosin,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Prazosin lowers blood pressure and may cause dizziness or fainting, especially when you first start taking it, or whenever your dose is changed. You may feel very dizzy when you first wake up.''Your blood pressure will need to be checked often.''Swallow the capsule whole and do not crush, chew, break, or open it.''Keep using this medicine as directed, even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medication for the rest of your life.''Prazosin is only part of a complete treatment program that may also include diet, exercise, weight control, and special medical care. Follow your doctor's instructions very closely.''Some things can cause your blood pressure to get too low. This includes vomiting, diarrhea, or heavy sweating. Call your doctor if you are sick with vomiting or diarrhea.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Prazosin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include extreme drowsiness or underactive reflexes.''''
What should I avoid while taking prazosin? Prazosin,"''Avoid driving or hazardous activity until you know how  prazosin will affect you. Your reactions could be impaired.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Drinking alcohol with this medicine can cause side effects.''''"
Prazosin side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;pounding heartbeats or fluttering in your chest;new or worsening chest pain; orupper stomach pain, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Call your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis.''Common side effects may include:''dizziness, drowsiness;headache;feeling weak or tired; ornausea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Prazosin dosing information,"''Usual Adult Dose for Hypertension:Initial dose: 1 mg orally 2 or 3 times a dayMaintenance dose: 1 to 20 mg orally per day in divided dosesComments:-Titrate slowly as determined by blood pressure response.-Therapeutic dosages usually range from 6 to 15 mg per day in divided doses.-Total daily doses greater than 20 mg usually do not increase efficacy, but some patients may benefit from daily doses up to 40 mg per day in divided doses.''"
What is prednisolone? Prednisolone,"''Prednisolone is a steroid that prevents the release of substances in the body that cause inflammation.''Prednisolone is used to treat many different inflammatory conditions such as arthritis, lupus, psoriasis, ulcerative colitis, allergic disorders, gland (endocrine) disorders, and conditions that affect the skin, eyes, lungs, stomach, nervous system, or blood cells.''Prednisolone may also be used for purposes not listed in this medication guide.''''"
Important Information Prednisolone,''You should not use  prednisolone if you have a fungal infection anywhere in your body.''''
Before taking this medicine Prednisolone,"''You should not use prednisolone if you are allergic to it, or if you have:''a fungal infection anywhere in your body.''Prednisolone can weaken your immune system, making it easier for you to get an infection. Steroids can also worsen an infection you already have, or reactivate an infection you recently had. Tell your doctor about any illness or infection you have had within the past several weeks.''To make sure prednisolone is safe for you, tell your doctor if you have ever had:''active tuberculosis;a thyroid disorder;herpes infection of the eyes;stomach ulcers, ulcerative colitis, or diverticulitis;depression, mental illness, or psychosis;liver disease (especially cirrhosis);high blood pressure;osteoporosis;a muscle disorder such as myasthenia gravis; ormultiple sclerosis.''Also tell your doctor if you have diabetes. Steroid medicines may increase the glucose (sugar) levels in your blood or urine. You may also need to adjust the dose of your diabetes medications.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It is not known whether prednisolone passes into breast milk or if it could affect the nursing baby. Tell your doctor if you are breast-feeding.''''"
How should I take prednisolone? Prednisolone,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not use  prednisolone in larger or smaller amounts or for longer than recommended.''Prednisolone is sometimes taken every other day. Follow your doctor's dosing instructions very carefully.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''You may need to shake the oral suspension (liquid) well just before you measure a dose. Follow the directions on your medicine label.''Keep the disintegrating tablet in its blister pack until you are ready to take the medicine. Open the package using dry hands, and peel back the foil from the tablet blister (do not push the tablet through the foil). Remove the tablet and place it in your mouth.''Allow the disintegrating tablet to dissolve in your mouth without chewing. Swallow several times as the tablet dissolves. If desired, you may drink liquid to help swallow the dissolved tablet.''Your dose needs may change if you have unusual stress such as a serious illness, fever or infection, or if you have surgery or a medical emergency. Tell your doctor about any such situation that affects you.''This medicine can cause unusual results with certain medical tests. Tell any doctor who treats you that you are using prednisolone.''You should not stop using prednisolone suddenly. Follow your doctor's instructions about tapering your dose.''Wear a medical alert tag or carry an ID card stating that you take prednisolone. Any medical care provider who treats you should know that you take steroid medication.''If you need surgery, tell the surgeon ahead of time that you are using prednisolone. You may need to stop using the medicine for a short time.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose of prednisolone.''''"
What happens if I overdose? Prednisolone,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''An overdose of prednisolone is not expected to produce life threatening symptoms. However, long term use of high steroid doses can lead to symptoms such as thinning skin, easy bruising, changes in the shape or location of body fat (especially in your face, neck, back, and waist), increased acne or facial hair, menstrual problems, impotence, or loss of interest in sex.''''"
What should I avoid while taking prednisolone? Prednisolone,"''Do not receive a ""live"" vaccine while using prednisolone. The vaccine may not work as well during this time, and may not fully protect you from disease. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''Do not receive a smallpox vaccine or you could develop serious complications.''Avoid being near people who are sick or have infections. Call your doctor for preventive treatment if you are exposed to chickenpox or measles. These conditions can be serious or even fatal in people who are using steroid medication.''''"
Prednisolone side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''shortness of breath (even with mild exertion), swelling, rapid weight gain;bruising, thinning skin, or any wound that will not heal;severe depression, changes in personality, unusual thoughts or behavior;new or unusual pain in an arm or leg or in your back;bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;severe pain in your upper stomach spreading to your back, nausea and vomiting;a seizure (convulsions); orlow potassium--leg cramps, constipation, irregular heartbeats, fluttering in your chest, increased thirst or urination, numbness or tingling.''Steroids can affect growth in children. Tell your doctor if your child is not growing at a normal rate while using  prednisolone.''Common side effects may include:''fluid retention (swelling in your hands or ankles);dizziness, spinning sensation;changes in your menstrual periods;headache;muscle pain or weakness; orstomach discomfort, bloating.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect prednisolone? Prednisolone,"''Other drugs may interact with prednisolone, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is prednisone? Prednisone,"''Prednisone is a corticosteroid. It prevents the release of substances in the body that cause inflammation. It also suppresses the immune system.''Prednisone is used as an anti-inflammatory or an immunosuppressant medication. Prednisone treats many different conditions such as allergic disorders, skin conditions, ulcerative colitis, arthritis, lupus, psoriasis, or breathing disorders.''"
Important information Prednisone,"''Prednisone treats many different conditions such as allergic disorders, skin conditions, ulcerative colitis, arthritis, lupus, psoriasis, or breathing disorders.''You should avoid taking prednisone if you have a fungal infection that requires oral antifungals. Topical antifungals may not be an issue, but always let your doctor know what medicines you’re taking before starting Prednisone.''Steroid medication can weaken your immune system, making it easier for you to get an infection. Avoid being near people who are sick or have infections. Do not receive a ""live"" vaccine while using prednisone.''Call your doctor at once if you have shortness of breath, severe pain in your upper stomach, bloody or tarry stools, severe depression, changes in personality or behavior, vision problems, or eye pain.''You should not stop using prednisone suddenly. Follow your doctor's instructions about tapering your dose.''"
Before taking this medicine Prednisone,"''You should not use this medication if you are allergic to prednisone, or if you have a fungal infection that requires oral antifungal treatment.''Steroid medication can weaken your immune system, making it easier for you to get an infection or worsening an infection you already have or have recently had. Tell your doctor about any illness or infection you have had within the past several weeks.''To make sure prednisone is safe for you, tell your doctor if you have:''any illness that causes diarrhea;liver disease (such as cirrhosis);kidney disease;heart disease, high blood pressure, low levels of potassium in your blood;a thyroid disorder;diabetes;a history of malaria;tuberculosis;osteoporosis;glaucoma, cataracts, or herpes infection of the eyes;stomach ulcers, ulcerative colitis, or a history of stomach bleeding;a muscle disorder such as myasthenia gravis; ordepression or mental illness.''Long-term use of steroids may lead to bone loss (osteoporosis), especially if you smoke, if you do not exercise, if you do not get enough vitamin D or calcium in your diet, or if you have a family history of osteoporosis. Talk with your doctor about your risk of osteoporosis.''Prednisone can cause low birth weight or birth defects if you take the medicine during your first trimester. Tell your doctor if you are pregnant or plan to become pregnant while using this medication. Use effective birth control.''Prednisone can pass into breast milk and may harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''Steroids can affect growth in children. Talk with your doctor if you think your child is not growing at a normal rate while using this medicine.''"
How should I take prednisone? Prednisone,"''Take prednisone exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may change your dose to make sure you get the best results. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Take prednisone with food.''Your dosage needs may change if you have any unusual stress such as a serious illness, fever or infection, or if you have surgery or a medical emergency. Do not change your medication dose or schedule without your doctor's advice.''Measure liquid prednisone with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Do not crush, chew, or break a delayed-release tablet. Swallow it whole.''While using prednisone, you may need frequent blood tests at your doctor's office. Your blood pressure may also need to be checked.''This medication can cause unusual results with certain medical tests. Tell any doctor who treats you that you are using prednisone.''You should not stop using prednisone suddenly. Follow your doctor's instructions about tapering your dose.''Wear a medical alert tag or carry an ID card stating that you take prednisone. Any medical care provider who treats you should know that you are using a steroid.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Prednisone,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''An overdose of prednisone is not expected to produce life threatening symptoms. However, long term use of high steroid doses can lead to symptoms such as thinning skin, easy bruising, changes in the shape or location of body fat (especially in your face, neck, back, and waist), increased acne or facial hair, menstrual problems, impotence, or loss of interest in sex.''"
What should I avoid? Prednisone,"''Avoid being near people who are sick or have infections. Call your doctor for preventive treatment if you are exposed to chicken pox or measles. These conditions can be serious or even fatal in people who are using a steroid.''Do not receive a ""live"" vaccine while using this medicine. Prednisone may increase your risk of harmful effects from a live vaccine. Live vaccines include measles, mumps, rubella (MMR), rotavirus, yellow fever, varicella (chickenpox), one type of the typhoid vaccine and nasal flu (influenza) vaccine.''Avoid drinking alcohol while you are taking prednisone.''"
Prednisone side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction to prednisone: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''blurred vision, eye pain, or seeing halos around lights;swelling, rapid weight gain, feeling short of breath;severe depression, feelings of extreme happiness or sadness, changes in personality or behavior, seizure (convulsions);bloody or tarry stools, coughing up blood;pancreatitis (severe pain in your upper stomach spreading to your back, nausea and vomiting, fast heart rate);low potassium (confusion, uneven heart rate, extreme thirst, increased urination, leg discomfort, muscle weakness or limp feeling); ordangerously high blood pressure (severe headache, blurred vision, buzzing in your ears, anxiety, confusion, chest pain, shortness of breath, uneven heartbeats, seizure).''Other common prednisone side effects may include:''sleep problems (insomnia), mood changes;increased appetite, gradual weight gain;acne, increased sweating, dry skin, thinning skin, bruising or discoloration;slow wound healing;headache, dizziness, spinning sensation;nausea, stomach pain, bloating; orchanges in the shape or location of body fat (especially in your arms, legs, face, neck, breasts, and waist).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect prednisone? Prednisone,"''Many drugs can interact with prednisone. Not all possible interactions are listed here. Tell your doctor about all your medications and any you start or stop using during treatment with prednisone, especially:''amphotericin B;cyclosporine;digoxin, digitalis;St. John's wort;an antibiotic such as clarithromycin or telithromycin;antifungal medication such as itraconazole, ketoconazole, posaconazole, voriconazole;birth control pills and other hormones;a blood thinner such as warfarin, Coumadin;a diuretic or ""water pill"";the hepatitis C medications boceprevir or telaprevir;HIV or AIDS medicine such as atazanavir, delavirdine, efavirenz, fosamprenavir, indinavir, nelfinavir, nevirapine, ritonavir, saquinavir;insulin or diabetes medications you take by mouth;a non-steroidal anti-inflammatory drug (NSAID) such as aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others;seizure medications such as carbamazepine, fosphenytoin, oxcarbazepine, phenobarbital, phenytoin, primidone; orthe tuberculosis medications isoniazid, rifabutin, rifapentine, or rifampin.''This list is not complete and many other drugs can interact with prednisone. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you.''''"
What is pregabalin? Pregabalin,"''Pregabalin is an anti-epileptic drug, also called an anticonvulsant. It works by slowing down impulses in the brain that cause seizures. Pregabalin also affects chemicals in the brain that send pain signals across the nervous system.''Pregabalin is used to treat pain caused by fibromyalgia, or nerve pain in people with diabetes (diabetic neuropathy), herpes zoster (post-herpetic neuralgia), or spinal cord injury.''Pregabalin is also used with other medications to treat partial onset seizures in adults and children who are at least 1 month old.''Pregabalin may also be used for purposes not listed in this medication guide.''''"
Important Information Pregabalin,"''Pregabalin can cause a severe allergic reaction. Stop taking  pregabalin and seek emergency medical help if you have hives or blisters on your skin, trouble breathing, or swelling in your face, mouth, or throat.''Some people have thoughts about suicide while taking pregabalin. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''If you have diabetes or heart problems, call your doctor if you have weight gain or swelling in your hands or feet while taking pregabalin.''Do not stop using pregabalin suddenly, even if you feel fine. Stopping suddenly may cause withdrawal symptoms.''''"
Before taking this medicine Pregabalin,"''You should not use pregabalin if you are allergic to it.''Tell your doctor if you have ever had:''lung disease, such as chronic obstructive pulmonary disease (COPD);a mood disorder, depression, or suicidal thoughts;heart problems (especially congestive heart failure);a bleeding disorder, or low levels of platelets in your blood;kidney disease (or if you are on dialysis);diabetes (unless you are taking pregabalin to treat diabetic neuropathy);drug or alcohol addiction; ora severe allergic reaction (angioedema).''Do not give this medicine to a child without medical advice.''Pregabalin is not approved for use by anyone younger than 18 years old to treat nerve pain caused by fibromyalgia, diabetes, herpes zoster, or spinal cord injury.Pregabalin is not approved for seizures in anyone younger than 1 month old.''Some people have thoughts about suicide while taking pregabalin. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Seizure control is very important during pregnancy, and having a seizure could harm both mother and baby. Do not start or stop taking pregabalin without your doctor's advice, and tell your doctor right away if you become pregnant.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of pregabalin on the baby.''Pregabalin can decrease sperm count and may affect fertility in men (your ability to have children). In animal studies, pregabalin also caused birth defects in the offspring of males treated with this medicine. However, it is not known whether these effects would occur in humans. Ask your doctor about your risk.''You should not breastfeed while using pregabalin.''''"
How should I take pregabalin? Pregabalin,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Take the medicine at the same time each day, with or without food.''Swallow an extended-release tablet whole and do not crush, chew, or break it.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Call your doctor if your symptoms do not improve, or if they get worse.''Do not stop using pregabalin suddenly, even if you feel fine. Stopping suddenly may cause increased seizures or unpleasant withdrawal symptoms. Follow your doctor's instructions about tapering your dose for at least 1 week before stopping completely.''In case of emergency, wear or carry medical identification to let others know you take seizure medication.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Pregabalin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking pregabalin? Pregabalin,''Avoid drinking alcohol. It may increase certain side effects of pregabalin.''Avoid driving or hazardous activity until you know how  pregabalin will affect you. Your reactions could be impaired.''''
Pregabalin side effects,"''Pregabalin can cause a severe allergic reaction. Stop taking this medicine and get emergency medical help if you have: hives or blisters on your skin; difficult breathing; swelling of your face, lips, tongue, or throat.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, depression, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''weak or shallow breathing;blue-colored skin, lips, fingers, and toes;confusion, extreme drowsiness or weakness;vision problems;skin sores (if you have diabetes);easy bruising, unusual bleeding;swelling in your hands or feet, rapid weight gain (especially if you have diabetes or heart problems); orunexplained muscle pain, tenderness, or weakness (especially if you also have fever or don't feel well).''Pregabalin can cause life-threatening breathing problems. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up. Breathing problems may be more likely in older adults or in people with COPD.''If you have diabetes, tell your doctor right away if you have any new sores or other skin problems.''Common side effects may include:''dizziness, drowsiness;swelling in your hands and feet;trouble concentrating;increased appetite;weight gain;dry mouth; orblurred vision.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect pregabalin? Pregabalin,"''Using pregabalin with other drugs that slow your breathing can cause dangerous side effects or death. Ask your doctor before using opioid medication, a sleeping pill, cold or allergy medicine, a muscle relaxer, or medicine for anxiety or seizures.''Tell your doctor about all your other medicines, especially:''oral diabetes medicine--pioglitazone, rosiglitazone; oran ACE inhibitor--benazepril, captopril, enalapril, fosinopril, lisinopril, moexipril, perindopril, quinapril, ramipril, or trandolapril.''This list is not complete. Other drugs may affect pregabalin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
