Questions,Answer
What happens if I overdose? Opdivo,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while receiving Opdivo?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Opdivo side effects,"''Get emergency medical help if you have signs of an allergic reaction to Opdivo: (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Some side effects may occur during the injection. Tell your caregiver right away if you feel dizzy, light-headed, short of breath, itchy, tingly, chilled, or feverish.''Call your doctor at once if you have:''severe or ongoing diarrhea, severe stomach pain, bloody or tarry stools;new or worsening skin rash, itching, or blistering;sores or ulcers in your mouth, nose, rectum, or genitals;fever, swollen glands, body aches;changes in your vision;severe muscle weakness, ongoing pain in your muscles or joints;(if you have had a stem cell transplant) feeling sick or uneasy, with pain or swelling near your transplanted organ;lung problems - new or worsening cough, chest pain, feeling short of breath;symptoms of brain swelling - confusion, headache, memory problems, hallucinations, neck stiffness, drowsiness, seizure (convulsions);kidney problems - little or no urinating; blood in your urine; swelling in your feet or ankles, blood in your urine;liver problems - severe nausea or vomiting, right-sided upper stomach pain, lack of energy, easy bruising or bleeding, dark urine, jaundice (yellowing of the skin or eyes); orsigns of a hormonal disorder - frequent or unusual headaches, dizziness, fainting, mood or behavior changes, increased thirst or urination, constipation, hair loss, sweating, hoarse or deepened voice, feeling cold, weight gain, or weight loss.''Your cancer treatments may be delayed or permanently discontinued if you have certain side effects.''Common Opdivo side effects may include:''nausea, vomiting, stomach pain, loss of appetite, diarrhea, constipation;feeling weak, tired, or short of breath;hormonal problems;cold symptoms such as runny or stuffy nose, cough, sore throat;fever, body aches;headache, dizziness;itching, rash; orweight loss.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Opdivo?,"''Other drugs may interact with nivolumab, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Orencia?,"''Orencia (abatacept) is a protein that prevents your body's immune system from attacking healthy tissues such as joints. The immune system helps your body fight infections. In people with autoimmune disorders, the immune system mistakes the body's own cells for invaders and attacks them.''Orencia is a prescription medicine used to treat symptoms of rheumatoid arthritis, and to prevent joint damage caused by these conditions. This medicine is for adults and children at least 2 years old.''Orencia is also used to treat active psoriatic arthritis in adults.''Orencia is not a cure for any autoimmune disorder and will only treat the symptoms of your condition.''"
Important Information Orencia,"''Before using Orencia, tell your doctor if you have ever had tuberculosis (TB), if anyone in your household has tuberculosis, or if you have recently traveled to an area where tuberculosis is common.''Also tell your doctor if you have a weak immune system, any type of infection (including skin infection or open sores), COPD, diabetes, a history of hepatitis, or if you have scheduled to receive any vaccinations.''Children using this medication should be current on all childhood immunizations before starting treatment with Orencia. Serious infections may occur during treatment with Orencia. Contact your doctor right away if you have signs of infection such as: fever, chills, dry cough, sore throat, night sweats, tired feeling, weight loss, or painful warmth or redness of your skin.''"
Before taking this medicine Orencia,"''You should not use Orencia if you are allergic to abatacept.''Before using Orencia, tell your doctor if you have ever had tuberculosis, if anyone in your household has tuberculosis, or if you have recently traveled to an area where tuberculosis is common.''To make sure Orencia is safe for you, tell your doctor if you have ever had:''a weak immune system;any type of infection including a skin infection or open sores;infections that go away and come back;COPD (chronic obstructive pulmonary disease);diabetes;hepatitis; orif you are scheduled to receive any vaccines.''Using Orencia may increase your risk of developing certain types of cancer such as lymphoma (cancer of the lymph nodes). This risk may be greater in older adults. Talk to your doctor about your specific risk.''Tell your doctor if you are pregnant or breastfeeding.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of abatacept on the baby.''Children using Orencia should be current on all childhood immunizations before starting treatment.''How should I use Orencia?''Orencia is injected under the skin, or as an infusion into a vein. A healthcare provider will give your first dose and may teach you how to properly use the medication by yourself.''Before you start treatment with Orencia, your doctor may perform tests to make sure you do not have tuberculosis or other infections.''Orencia is injected under the skin when given to a child between 2 and 6 years old.''Orencia must be given slowly when injected into a vein, and the IV infusion can take at least 30 minutes to complete.''This medicine is usually given every 1 to 4 weeks. Follow your doctor's instructions.''Orencia must be mixed with a liquid (diluent) before using it. When using injections by yourself, be sure you understand how to properly mix and store the medicine.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you don't understand all instructions.''Prepare an injection only when you are ready to give it. Gently swirl but do not shake the medication bottle. Do not use if the medicine looks cloudy, has changed colors, or has particles in it. Call your pharmacist for new medicine.''Each vial (bottle) or prefilled syringe is for one use only. Throw it away after one use, even if there is still medicine left inside.''Use a needle and syringe only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''If you need surgery, tell the surgeon ahead of time that you are using Orencia.''If you've ever had hepatitis B, using Orencia can cause this virus to become active or get worse. You may need frequent liver function tests while using this medicine and for several months after you stop.''Orencia can cause false results with certain blood glucose tests, showing high blood sugar readings. If you have diabetes, talk to your doctor about the best way to test your blood sugar.''Autoimmune disorders are often treated with a combination of different drugs. Use all medications as directed and read all medication guides you receive. Do not change your dose or dosing schedule without your doctor's advice.''Store Orencia in original carton in a refrigerator. Protect from light and do not freeze. Do not use after the expiration date on the medicine label has passed.''If you need to travel with your medicine, place the syringes in a cooler with ice packs.''Orencia mixed with a diluent may be stored in a refrigerator or at room temperature and must be used within 24 hours.''"
Orencia dosing information,"''Usual Adult Dose of Orencia for Rheumatoid Arthritis:''IV:-Less than 60 kg, give 500 mg-If 60 to 100 kg, give 750 mg-If greater than 100 kg, give 1000 mgAdminister once as a 30-minute IV infusion. The dose is repeated 2 and 4 weeks after the initial dose, then every 4 weeks thereafter. It may be administered alone or with disease-modifying antirheumatic drugs other than TNF antagonists.SUBCUTANEOUS:-After a single IV infusion as a loading dose (as per body weight categories above), 125 mg administered by subcutaneous injection should be given within a day, followed by 125 mg subcutaneously once a week.-Patients who are unable to receive an infusion may initiate weekly injections subcutaneously without an IV loading dose.-Patients transitioning from IV therapy to subcutaneous administration should administer the first subcutaneous dose instead of the next scheduled IV dose.Comments:-This drug should not be administered concomitantly with TNF antagonists or used concomitantly with other biologic rheumatoid arthritis (RA) therapy, such as anakinra.Use: For reducing signs and symptoms, inducing major clinical response, inhibiting the progression of structural damage, and improving physical function in adult patients with moderately to severely active rheumatoid arthritis. This drug may be used as monotherapy or concomitantly with disease-modifying antirheumatic drugs (DMARDs) other than tumor necrosis factor (TNF) antagonists.''Usual Pediatric Dose of Orencia for Juvenile Idiopathic Arthritis:''IV:6 to 17 years:If less than 75 kg, give 10 mg/kg IV75 kg to 100 kg, give 750 mg IVIf greater than 100 kg, give 1000 mg IV-The maximum dose per intravenous administration should not exceed 1000 mg.-Administer once as a 30-minute IV infusion. The dose is repeated 2 and 4 weeks after the initial dose, then every 4 weeks thereafter. It may be administered alone or concomitantly with methotrexate.SUBCUTANEOUS:2 years and older:The subcutaneous injection should be given without an IV loading dose:10 kg to less than 25 kg: 50 mg subcutaneously once a week25 kg to less than 50 kg: 87.5 mg subcutaneously once a week50 kg or more: 125 mg subcutaneously once a weekComments:-This drug should not be administered concomitantly with TNF antagonists or used concomitantly with other biologic rheumatoid arthritis (RA) therapy, such as anakinra.-The safety and efficacy of the auto-injector for subcutaneous injection has not been studied in patients under 18 years of age.Use: For reducing signs and symptoms in pediatric patients 2 years of age and older with moderately to severely active polyarticular juvenile idiopathic arthritis. This drug may be used as monotherapy or concomitantly with methotrexate (MTX).''''What happens if I miss a dose?''Call your doctor for instructions if you miss your Orencia dose.''"
What happens if I overdose? Orencia,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Orencia?,"''Do not receive a ""live"" vaccine while using Orencia, and for at least 3 months after your treatment ends. The vaccine may not work as well during this time, and may not fully protect you from disease. Live vaccines include measles, mumps, rubella (MMR), rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''Avoid being near people who are sick or have infections. Tell your doctor at once if you develop signs of infection.''"
Orencia side effects,"''Get emergency medical help if you have signs of an allergic reaction to Orencia: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Some side effects may occur during the injection. Tell your caregiver right away if you feel dizzy, light-headed, itchy, or have a severe headache or trouble breathing within 1 hour after receiving the injection.''You may get infections more easily, even serious or fatal infections. Call your doctor right away if you have signs of infection such as:''fever, chills, night sweats, flu symptoms, weight loss;feeling very tired;dry cough, sore throat; orwarmth, pain, or redness of your skin.''Call your doctor at once if you have any of these other serious side effects:''trouble breathing;stabbing chest pain, wheezing, cough with yellow or green mucus;pain or burning when you urinate; orsigns of skin infection such as itching, swelling, warmth, redness, or oozing.''Common Orencia side effects may include:''fever;nausea, diarrhea, stomach pain;headache; orcold symptoms such as stuffy nose, sneezing, sore throat, cough.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Orencia?,"''Tell your doctor about all your other medicines, especially:''adalimumab;anakinra;certolizumab;etanercept;golimumab;infliximab;rituximab; ortocilizumab.''This list is not complete. Other drugs may interact with abatacept, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is orlistat? Orlistat,"''Orlistat blocks some of the fat that you eat, keeping it from being absorbed by your body.''Orlistat is used to aid in weight loss, or to help reduce the risk of regaining weight already lost. This medicine must be used together with a reduced-calorie diet and increased physical activity. Orlistat is for use only in adults that are overweight or obese.''Xenical is the prescription-strength form of orlistat. The Alli brand is available without a prescription.''"
Important information Orlistat,"''Do not take orlistat if you are pregnant.''You should not use this medicine if you have a digestive disorder (problems absorbing food). You should not use Xenical if you have gallbladder problems, or if you are pregnant. Do not use Alli if you have had an organ transplant, if you use cyclosporine, or if you are not overweight.''Orlistat is only part of a complete program of treatment that also includes diet, exercise, and weight control. Your daily intake of fat, protein, and carbohydrates should be evenly divided over all of your daily meals. Follow your diet, medication, and exercise routines very closely.''Avoid a diet that is high in fat. High-fat meals taken in combination with orlistat can increase your risk of unpleasant side effects on your stomach or intestines.''"
Before taking this medicine Orlistat,"''You should not use orlistat if you are allergic to it, if you have malabsorption syndrome (an inability to absorb food and nutrients properly), or if you are pregnant.''You also should not use Xenical if you have:''gallbladder problems; orif you are pregnant.''Do not use Alli if:''you are not overweight;you have had an organ transplant; oryou are taking cyclosporine''To make sure orlistat is safe for you, tell your doctor if you have ever had:''kidney stones;gallbladder disease;pancreatitis;thyroid disease;liver disease;kidney disease; ororgan transplant; oran eating disorder (anorexia or bulimia).''Do not use orlistat if you are pregnant. Weight loss is not recommended during pregnancy, even if you are overweight. Stop taking this medicine and tell your doctor right away if you become pregnant.''Taking orlistat can make it harder for your body to absorb certain vitamins. These vitamins are important if you are nursing a baby. Do not use this medicine without a doctor's advice if you are breast-feeding a baby.''Xenical is not approved for use by anyone younger than 12 years old. Do not give Alli to anyone under 18 years old.''"
How should I take orlistat? Orlistat,"''Use orlistat exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Never share orlistat with another person, especially someone with a history of eating disorders.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''Orlistat is usually taken 3 times per day with each main meal that contains some fat (no more than 30% of the calories for that meal). You may take the medicine either with your meal or up to 1 hour after eating.''If you skip a meal or you eat a meal that does not contain any fat, skip your dose for that meal.''The fat content of your daily diet should not be greater than 30% of your total daily caloric intake. For example, if you eat 1200 calories per day, no more than 360 of those calories should be in the form of fat.''Read the label of all food items you consume, paying special attention to the number of servings per container. Your doctor, nutrition counselor, or dietitian can help you develop a healthy eating plan.''Orlistat is only part of a complete program of treatment that also includes diet and exercise. Your daily intake of fat, protein, and carbohydrates should be evenly divided over all of your daily meals. Follow your diet, medication, and exercise routines very closely.''Orlistat can make it harder for your body to absorb certain vitamins, and you may need to take a vitamin and mineral supplement while you are taking this medicine. Follow your doctor's instructions about the type of supplement to use. Take the supplement at bedtime, or at least 2 hours before or after you take orlistat.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed. Throw away any unused orlistat after the expiration date on the medicine label has passed.''''What happens if I miss a dose?''Take the missed dose as soon as you remember, but no more than 1 hour after eating a meal. If it has been more than an hour since your last meal, skip the missed dose and take the medicine at your next regularly scheduled time. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Orlistat,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking orlistat? Orlistat,"''Avoid eating high-fat meals or you could have unpleasant side effects on your stomach or intestines.''If you also take cyclosporine, do not take it within 3 hours before or 3 hours after you take orlistat.''If you also take levothyroxine (such as Synthroid), do not take it within 4 hours before or 4 hours after you take orlistat.''"
Orlistat side effects,"''Get emergency medical help if you have signs of an allergic reaction to orlistat: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using orlistat and call your doctor at once if you have:''severe stomach pain;severe pain in your lower back;blood in your urine, painful or difficult urination;signs of kidney problems including little or no urinating; swelling in your feet or ankles; feeling tired or short of breath; orsigns of liver problems including nausea, upper stomach pain, itching, tired feeling, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common orlistat side effects are caused by its fat-blocking action. These are signs that the medicine is working properly. These side effects are usually temporary and may lessen as you continue using this medicine:''oily or fatty stools;oily spotting in your undergarments;orange or brown colored oil in your stool;gas and oily discharge;loose stools, or an urgent need to go to the bathroom, inability to control bowel movements;an increased number of bowel movements; orstomach pain, nausea, rectal pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Orlistat dosing information,''Usual Adult Dose for Obesity:''120 mg orally three times a day with each main meal containing fat. The dose may be taken during the meal or within 1 hour of completing the meal.''Usual Pediatric Dose for Obesity:''12 years or older:120 mg orally three times a day with each main meal containing fat. The dose may be taken during the meal or within 1 hour of completing the meal.''
What is orphenadrine? Orphenadrine,''Orphenadrine is a muscle relaxer.''Orphenadrine is used together with rest and physical therapy to treat skeletal muscle conditions such as pain or injury.''Orphenadrine may also be used for purposes not listed in this medication guide.''''
Important Information Orphenadrine,"''You should not take  orphenadrine if you have urination problems, an enlarged prostate, glaucoma, a stomach ulcer or blockage in your digestive tract, trouble swallowing, or myasthenia gravis.''''"
Before taking this medicine Orphenadrine,"''You should not use orphenadrine if you are allergic to it, or if you have:''urination problems;an enlarged prostate;glaucoma;a stomach ulcer;a blockage in your stomach or intestines;trouble swallowing; ormyasthenia gravis.''To make sure orphenadrine is safe for you, tell your doctor if you have:''heart disease;a heart rhythm disorder;coronary artery disease; orif you also use a narcotic (opioid) medication.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It is not known whether orphenadrine passes into breast milk or if it could affect the nursing baby. Tell your doctor if you are breast-feeding.''Orphenadrine is not approved for use by anyone younger than 18 years old.''''"
How should I take orphenadrine? Orphenadrine,"''Follow all directions on your prescription label. Do not take  orphenadrine in larger or smaller amounts or for longer than recommended.''Orphenadrine may be habit-forming. Never share orphenadrine with another person, especially someone with a history of drug abuse or addiction. Keep the medication in a place where others cannot get to it. Selling or giving away this medicine is against the law.''Orphenadrine is usually taken 2 times per day, once in the morning and once in the evening. Follow your doctor's dosing instructions.''Do not crush, chew, or break an extended-release tablet. Swallow it whole.''Orphenadrine is only part of a complete program of treatment that may also include rest, physical therapy, or other pain relief measures.''Store orphenadrine at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''Keep track of the amount of medicine used from each new bottle. Orphenadrine is a drug of abuse and you should be aware if anyone is using your medicine improperly or without a prescription.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Orphenadrine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking orphenadrine? Orphenadrine,''orphenadrine may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''Do not drink alcohol. Dangerous side effects or death can occur.''''
Orphenadrine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using orphenadrine and call your doctor at once if you have:''a light-headed feeling, like you might pass out;painful or difficult urination;little or no urination;confusion, anxiety, agitation, tremors, hallucinations; orpounding heartbeats or fluttering in your chest.''Common side effects may include:''dizziness, drowsiness, weakness;nausea, vomiting;dry mouth; orconstipation.''This is not a complete list of side effects and others may occur. Tell your doctor about any unusual or bothersome side effect. You may report side effects to FDA at 1-800-FDA-1088.''''"
Orphenadrine dosing information,"''Usual Adult Dose for Muscle Spasm:Extended-Release Tablets: 100 mg orally twice a day Parenteral Injection: 60 mg IV or IM every 12 hours as needed Use: As an adjunct to rest, physical therapy and other measures for the relief of discomfort associated with acute painful musculoskeletal conditions.''"
What is Ortho Tri-Cyclen?,"''Ortho Tri-Cyclen is a combination birth control pill containing the female hormones ethinyl estradiol and norgestimate. These hormones prevent ovulation (the release of an egg from an ovary).''Ortho Tri-Cyclen also causes changes in your cervical mucus and uterine lining, making it harder for sperm to reach the uterus and harder for a fertilized egg to attach to the uterus.''Ortho Tri-Cyclen is used as contraception to prevent pregnancy.''Ortho Tri-Cyclen is also used to treat moderate acne vulgaris in females who are at least 15 years old. This medicine should be used for the treatment of acne only if the patient desires an oral contraceptive for birth control.''"
Important Information Ortho Tri-Cyclen,"''Do not use Ortho Tri-Cyclen if you are pregnant or if you have recently had a baby.''You should not use Ortho Tri-Cyclen if you have: uncontrolled high blood pressure, heart disease, coronary artery disease, circulation problems (especially with diabetes), undiagnosed vaginal bleeding, liver disease or liver cancer, severe migraine headaches, if you also take certain hepatitis C medication, if you will have major surgery, if you smoke and are over 35, or if you have ever had a heart attack, a stroke, a blood clot, jaundice caused by pregnancy or birth control pills, or cancer of the breast, uterus/cervix, or vagina.''Taking birth control pills can increase your risk of blood clots, stroke, or heart attack.''Smoking can greatly increase your risk of blood clots, stroke, or heart attack. You should not take Ortho Tri-Cyclen if you smoke and are over 35 years old.''"
Before taking this medicine Ortho Tri-Cyclen,"''Taking Ortho Tri-Cyclen can increase your risk of blood clots, stroke, or heart attack. You are even more at risk if you have high blood pressure, diabetes, high cholesterol, or if you are overweight. Your risk of stroke or blood clot is highest during your first year of taking birth control pills. Your risk is also high when you restart birth control pills after not taking them for 4 weeks or longer.''Smoking can greatly increase your risk of blood clots, stroke, or heart attack. Your risk increases the older you are and the more you smoke. You should not take combination birth control pills if you smoke and are over 35 years old.''Do not use Ortho Tri-Cyclen if you are pregnant. Stop using this medicine and tell your doctor right away if you become pregnant, or if you miss two menstrual periods in a row. If you have recently had a baby, wait at least 4 weeks before taking birth control pills.''You should not take Ortho Tri-Cyclen if you have:''untreated or uncontrolled high blood pressure;heart disease (chest pain, coronary artery disease, history of heart attack, stroke, or blood clot);an increased risk of having blood clots due to a heart problem or a hereditary blood disorder;circulation problems (especially if caused by diabetes);a history of hormone-related cancer, or cancer of the breast, uterus/cervix, or vagina;unusual vaginal bleeding that has not been checked by a doctor;liver disease or liver cancer;severe migraine headaches (aura, numbness, vision changes), especially if you are older than 35; orif you take any hepatitis C medication containing ombitasvir/paritaprevir/ritonavir (Technivie).''To make sure Ortho Tri-Cyclen is safe for you, tell your doctor if you have ever had:''heart problems, high blood pressure, or if you are prone to having blood clots;high cholesterol or triglycerides, or if you are overweight;depression;a seizure or migraine headache;diabetes, gallbladder disease, underactive thyroid;liver or kidney disease;jaundice caused by pregnancy or birth control pills;irregular menstrual cycles; orfibrocystic breast disease, lumps, nodules, or an abnormal mammogram.''This medicine can slow breast milk production. Tell your doctor if you are breast-feeding.''"
How should I take Ortho Tri-Cyclen?,"''Take Ortho Tri-Cyclen exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''You will take your first pill on the first day of your period or on the first Sunday after your period begins. You may need to use back-up birth control, such as condoms with spermicide, when you first start using Ortho Tri-Cyclen. Follow your doctor's instructions.''Take one pill every day, no more than 24 hours apart. When the pills run out, start a new pack the following day. You may get pregnant if you do not take one pill daily.''Ortho Tri-Cyclen packs contain seven dark green ""reminder"" pills to keep you on your regular cycle. Your period will usually begin while you are using these reminder pills.''You may have breakthrough bleeding, especially during the first 3 months. Tell your doctor if this bleeding continues or is very heavy.''Use a back-up birth control if you are sick with severe vomiting or diarrhea.''If you need major surgery with long-term bed rest, you may need to stop using this medicine for a short time. Any doctor or surgeon who treats you should know that you are using Ortho Tri-Cyclen.''While taking Ortho Tri-Cyclen, you will need to visit your doctor regularly.''Store this medicine at room temperature away from moisture and heat.''"
Ortho Tri-Cyclen dosing information,"''Usual Adult Dose of Ortho Tri-Cyclen for Contraception:''1 tablet orally once a day''Usual Adult Dose for Acne:''1 tablet orally once a dayComments: Not all preparations are indicated for the treatment of acne; the manufacturer product information should be consulted.''Usual Pediatric Dose for Acne:''15 years or older: 1 tablet orally once a day-Use should be reserved for the treatment of acne only if the patient desires an oral contraceptive for birth control.Use: For the treatment of moderate acne vulgaris in females at least 15 years of age with no know contraindications to oral contraceptive therapy and who have achieved menarche.''''What happens if I miss a dose?''Follow the instructions provided with your medicine. Missing an Ortho Tri-Cyclen pill increases your risk of becoming pregnant.''If you miss 1 active pill, take 2 pills on the day you remember. Then take 1 pill per day for the rest of the pack.''If you miss 2 active pills in a row in Week 1 or 2, take 2 pills per day for 2 days in a row. Then take 1 pill per day for the rest of the pack. Use back-up birth control for at least 7 days following the missed pills.''If you miss 2 active pills in a row in Week 3, throw out the pack and start a new pack the same day if you are a Day 1 starter. If you are a Sunday starter, keep taking a pill every day until Sunday. On Sunday, throw out the rest of the pack and start a new pack that day.''If you miss 3 active pills in a row in Week 1, 2, or 3, throw out the pack and start a new pack on the same day if you are a Day 1 starter. If you are a Sunday starter, keep taking a pill every day until Sunday. On Sunday, throw out the rest of the pack and start a new pack that day.''If you miss 2 or more pills, you may not have a period during the month. If you miss a period for 2 months in a row, call your doctor because you might be pregnant.''If you miss a reminder pill, throw it away and keep taking one reminder pill per day until the pack is empty.''"
What happens if I overdose? Ortho Tri-Cyclen,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Ortho Tri-Cyclen?,"''Do not smoke while taking Ortho Tri-Cyclen, especially if you are older than 35 years of age.''Ortho Tri-Cyclen will not protect you from sexually transmitted diseases, including HIV and AIDS. Using a condom is the only way to protect yourself from these diseases.''"
Ortho Tri-Cyclen side effects,"''Get emergency medical help if you have signs of an allergic reaction to Ortho Tri-Cyclen: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using Ortho Tri-Cyclen and call your doctor at once if you have:''signs of a stroke - sudden numbness or weakness (especially on one side of the body), sudden severe headache, slurred speech, problems with vision or balance;signs of a blood clot - sudden vision loss, stabbing chest pain, feeling short of breath, coughing up blood, pain or warmth in one or both legs;heart attack symptoms - chest pain or pressure, pain spreading to your jaw or shoulder, nausea, sweating;liver problems - loss of appetite, upper stomach pain, tiredness, fever, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);severe headache, pounding in your neck or ears;swelling in your hands, ankles, or feet;changes in the pattern or severity of migraine headaches;a breast lump; orsymptoms of depression - sleep problems, weakness, tired feeling, mood changes.''Common Ortho Tri-Cyclen side effects may include:''stomach pain, gas, nausea, vomiting;breast tenderness;acne, darkening of facial skin;headache, nervousness, mood changes;qaproblems with contact lenses;changes in weight;breakthrough bleeding;vaginal itching or discharge; orrash.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is oseltamivir? Oseltamivir,"''Oseltamivir is an antiviral medication that blocks the actions of influenza virus types A and B in your body.''Oseltamivir is used to treat influenza in people 2 weeks of age and older who have had flu symptoms for 2 days or less. Oseltamivir may also be given to prevent influenza in people who may have been exposed but do not yet have symptoms. This medicine will not treat the common cold.''It is dangerous to purchase oseltamivir on the Internet or outside the United States. The sale and distribution of medicines outside the U.S. does not comply with safe-use regulations of the Food and Drug Administration (FDA). These medications may contain dangerous ingredients, or may not be distributed by a licensed pharmacy. Samples of ""Tamiflu"" purchased on the Internet have been found to contain cloxacillin, a type of antibiotic that can have dangerous side effects in people who are allergic to penicillin.''"
Important Information Oseltamivir,"''Oseltamivir is used to treat flu symptoms caused by influenza virus in patients who have had symptoms for less than 2 days. It may also be given to prevent influenza in people who may be exposed but do not yet have symptoms. This medicine will not treat the common cold.''Before taking this medicine, tell your doctor if you have received a nasal flu vaccine within the past 2 weeks, or if you have kidney disease, heart disease, lung disease, or any other serious disease or health problem. Also tell your doctor if you have any condition causing swelling or disorder of the brain.''Take Oseltamivir for as many days as it has been prescribed for you even if you begin to feel better. Your symptoms may start to improve before the infection is completely treated.''Some people using this medicine have had rare side effects of sudden confusion, delirium, hallucinations, unusual behavior, or self-injury. These symptoms have occurred most often in children. It is not known whether this medicine was the exact cause of these symptoms. However, anyone using this medicine should be watched closely for signs of confusion or unusual behavior. Call a doctor at once if you or the child using this medicine has any of these symptoms.''"
Before taking this medicine Oseltamivir,"''Oseltamivir should not be used in place of getting a yearly flu shot. The Centers for Disease Control (CDC) recommends an annual flu shot to help protect you each year from new strains of influenza virus. You can get a flu shot even while using this medicine.''You should not use oseltamivir if you are allergic to it.''Do not use oseltamivir to prevent influenza in a child younger than 3 months old. Do not use this medicine to treat influenza in a child younger than 2 weeks old unless instructed by your doctor.''Tell your doctor if you have ever had:''kidney disease (or if you are on dialysis);heart disease or chronic lung disease;a condition causing swelling or disorder of the brain;a weak immune system (caused by disease or by using certain medicine);hereditary fructose intolerance; orif you have used a nasal flu vaccine (FluMist) within the past 2 weeks.''It is not known whether this medicine will harm an unborn baby. However, getting sick with influenza during pregnancy can cause complications leading to birth defects, low birth weight, preterm delivery, or stillbirth. Your doctor will decide whether you should receive oseltamivir if you are pregnant.''The Centers for Disease Control and Prevention (CDC) recommends that pregnant women may receive a yearly flu vaccine to prevent influenza. Oseltamivir is not to be used in place of the yearly flu shot.''It is not known whether oseltamivir passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''"
How should I take oseltamivir? Oseltamivir,"''Take oseltamivir exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Start taking this medicine as soon as possible after flu symptoms appear, such as fever, chills, muscle aches, sore throat, and runny or stuffy nose.''Take the oseltamivir capsule with a full glass of water.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Oseltamivir may be taken with food if it upsets your stomach.''To treat flu symptoms: Take oseltamivir every 12 hours for 5 days.''To prevent flu symptoms: Take oseltamivir every 24 hours for 10 days or as prescribed. Follow your doctor's instructions.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve. Tell your doctor if your symptoms do not improve, or if they get worse.''Store oseltamivir capsules at room temperature away from moisture and heat.''Store liquid medicine in the refrigerator but do not freeze. Throw away any unused liquid after 17 days.''The liquid may also be stored at cool room temperature for up to 10 days''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if your next dose is due in less than 2 hours. Do not use two doses at one time.''"
What happens if I overdose? Oseltamivir,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking oseltamivir? Oseltamivir,"''Do not use a nasal flu vaccine (FluMist) within 48 hours after taking this medicine. Oseltamivir may interfere with the drug action of FluMist, making the vaccine less effective. Follow your doctor's instructions.''"
