Questions,Answer
How should I take solifenacin? Solifenacin,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Solifenacin is usually taken once per day with or without food. Follow your doctor's instructions.''Take  solifenacin with water.''Do not crush, chew, or break the tablet. Swallow it whole.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the missed dose on the same day you remember it. Take your next dose at the regular time the next day and stay on your once-daily schedule.''Do not take 2 doses on the same day.''''"
What happens if I overdose? Solifenacin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking solifenacin? Solifenacin,''Avoid driving or hazardous activity until you know how  solifenacin will affect you. Your reactions could be impaired.''Avoid becoming overheated or dehydrated during exercise and in hot weather. Solifenacin can decrease perspiration and you may be more prone to heat stroke.''''
Solifenacin side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Stop using solifenacin and call your doctor at once if you have:''severe stomach pain, or constipation for 3 days or longer;pain or burning when you urinate;confusion, hallucinations;vision changes, eye pain, or seeing halos around lights;little or no urination;dehydration symptoms--feeling very thirsty or hot, being unable to urinate, heavy sweating, or hot and dry skin; orhigh potassium level--nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement.''Common side effects may include:''blurred vision;dry mouth;pain or burning when you urinate;constipation; orheat stroke--decreased sweating, dizziness, tiredness, nausea, feeling hot.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Solifenacin dosing information,"''Usual Adult Dose for Urinary Incontinence:Initial dose: 5 mg orally once dailyMaintenance dose: 5 to 10 mg orally once dailyUse: For the treatment of overactive bladder with symptoms of urge urinary incontinence, urgency, and urinary frequencyUsual Adult Dose for Urinary Frequency:Initial dose: 5 mg orally once dailyMaintenance dose: 5 to 10 mg orally once dailyUse: For the treatment of overactive bladder with symptoms of urge urinary incontinence, urgency, and urinary frequency''"
What is Soma?,''Soma (carisoprodol) is a muscle relaxer that blocks pain sensations between the nerves and the brain.''Soma is used together with rest and physical therapy to treat skeletal muscle conditions such as pain or injury.''Soma should only be used for short periods (up to two or three weeks) because there is no evidence of its effectiveness in long term use and most skeletal muscle injuries are generally of short duration.''
Important Information Soma,"''You should not take Soma if you have porphyria (a genetic enzyme disorder that causes symptoms affecting the skin or nervous system) or are allergic to carisoprodol or meprobamate.''Carisoprodol may be habit-forming. Never share this medicine with another person. Misuse of habit-forming medicine can cause addiction, overdose, or death.''Carisoprodol can cause side effects that may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be awake and alert. Avoid drinking alcohol. It can increase drowsiness and dizziness caused by this medicine.''You may have withdrawal symptoms when you stop using Soma after using it over a long period of time. Do not stop using this medication suddenly without first talking to your doctor. You may need to use less and less before you stop the medication completely.''"
Before taking this medicine Soma,"''You should not use Soma if you are allergic to carisoprodol or meprobamate, or if you have:''porphyria (a genetic enzyme disorder that causes symptoms affecting the skin or nervous system).''Tell your doctor if you have ever had:''liver disease;kidney disease; ora seizure.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant.''Carisoprodol can pass into breast milk and may cause drowsiness in a nursing baby. Tell your doctor if you are breast-feeding.''Soma is not approved for use by anyone younger than 16 years old.''Older adults may be more sensitive to the effects of this medicine.''"
How should I take Soma?,"''Take Soma exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Carisoprodol may be habit-forming. Misuse can cause addiction, overdose, or death. Selling or giving away this medicine is against the law.''Soma is usually taken 3 times per day and at bedtime. Follow your doctor's dosing instructions very carefully.''Soma should be taken only 2 or 3 weeks. Call your doctor if your symptoms do not improve, or if they get worse.''Do not stop using carisoprodol suddenly after long-term use, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Soma is only part of a complete program of treatment that may also include rest, physical therapy, or other pain relief measures. Follow your doctor's instructions.''Store at room temperature away from moisture and heat.''Keep track of your medicine. Carisoprodol is a drug of abuse and you should be aware if anyone is using it improperly or without a prescription.''"
Soma dosing information,"''Usual Adult Dose for Muscle Spasm:''250 to 350 mg orally 3 times a day and at bedtimeDuration of therapy: Up to 2 to 3 weeksComments:-This drug should only be used for short periods (up to 2 or 3 weeks) as there is inadequate evidence of effectiveness for more prolonged use and acute, painful musculoskeletal conditions are generally of short duration.Use: For the relief of discomfort associated with acute, painful musculoskeletal conditions''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Soma,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of carisoprodol can be fatal, especially if you take carisoprodol with alcohol or with other drugs that can slow your breathing.''Overdose symptoms may include vision problems, confusion, hallucinations, muscle stiffness, loss of coordination, weak or shallow breathing, fainting, seizure, or coma.''"
What should I avoid while taking Soma?,"''Do not drink alcohol. Dangerous side effects could occur.''Avoid driving or hazardous activity until you know how this medicine will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''"
Soma side effects,"''Get emergency medical help if you have signs of an allergic reaction to Soma: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using this medicine and call your doctor at once if you have:''a seizure (convulsions); orhigh levels of serotonin in the body - agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, diarrhea.''Common Soma side effects may include:''drowsiness;dizziness; orheadache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is sotalol? Sotalol,"''Sotalol is a beta-blocker that affects the heart and circulation within the atrium and ventricles (the upper and lower chambers of the heart that allow blood to flow into and out of the heart).''Sotalol is used to help keep the heart beating normally in people with certain heart rhythm disorders, such as atrial fibrillation, atrial flutter, ventricular tachycardia, and ventricular fibrillation.''Sotalol may also be used for purposes not listed in this medication guide.''''"
Important Information Sotalol,"''You should not use sotalol if you have asthma, low potassium, or a serious heart condition such as severe heart failure, long QT syndrome, slow heartbeats that have caused you to faint, ""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker).''You will receive your first few doses of sotalol in a hospital setting where your heart can be monitored in case the medicine causes serious side effects.''''"
Before taking this medicine Sotalol,"''You should not use sotalol if you are allergic to it, or if you have:''a serious heart condition such as ""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker);long QT syndrome (in you or a family member);severe heart failure;slow heartbeats that have caused you to faint;asthma or other breathing disorder;very low levels of potassium in your blood; or(if you take sotalol for atrial fibrillation or atrial flutter) severe kidney disease;''Do not give  sotalol to a child without medical advice.''Tell your doctor if you have ever had:''kidney disease (or if you are on dialysis);an electrolyte imbalance (such as low levels of potassium or magnesium in your blood);congestive heart failure;coronary artery disease (hardened arteries);breathing problems such as bronchitis or emphysema;a thyroid disorder;diabetes (using sotalol can make it harder for you to tell when you have low blood sugar);a severe allergic reaction.''Tell your doctor if you are pregnant.''You should not breastfeed while using sotalol.''''"
How should I take sotalol? Sotalol,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Sotalol oral is taken by mouth. Sotalol injection is given as an infusion into a vein. A healthcare provider will give you this injection if you are unable to take the medicine by mouth.''You will receive your first few doses of sotalol in a hospital setting where your heart can be monitored in case the medicine causes serious side effects.''If you already take heart rhythm medication, you may need to stop taking it when you start using sotalol. Carefully follow your doctor's instructions.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Sotalol doses are based on age and body surface area (height and weight) in children. Your child's dose needs may change if the child gains or loses weight, or is still growing.''Call your doctor if you are sick with vomiting or diarrhea, or if you have increased thirst, decreased appetite, or are sweating more than usual. You can easily become dehydrated while taking sotalol. This can lead to very low blood pressure, a serious electrolyte imbalance, or kidney failure.''You will need frequent medical tests. Your heart function may need to be checked using an electrocardiograph or ECG (sometimes called an EKG). You may also need heart function tests for 1 to 2 weeks after your last dose.''Keep using this medicine as directed, even if you feel well. You may need to take sotalol for the rest of your life.''Do not skip doses or stop using sotalol without your doctor's advice. Stopping suddenly may make your condition worse. Follow your doctor's instructions about tapering your dose.''If you need surgery, tell your surgeon you currently use this medicine.''Store at room temperature away from moisture and heat. Do not allow liquid medicine to freeze.''Your pharmacist may prepare an oral suspension (liquid) form of sotalol. Keep the suspension at room temperature and throw away suspension any left over after 3 months of use.''''What happens if I miss a dose?''Skip the missed dose and use your next dose at the regular time. Do not use two doses at one time.''Try not to miss any doses. Get your prescription refilled before you run out of medicine completely.''''"
What happens if I overdose? Sotalol,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of sotalol can be fatal.''''
What should I avoid while taking sotalol? Sotalol,''Avoid taking an antacid within 2 hours before or 2 hours after you take sotalol. Some antacids can make it harder for your body to absorb sotalol.''''
Sotalol side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''chest pain;fast or pounding heartbeats, fluttering in your chest;sudden dizziness (like you might pass out);slow heartbeats (especially if you feel light-headed);swelling, rapid weight gain; orfeeling short of breath.''Common side effects may include:''slow heartbeats;trouble breathing;dizziness; orfeeling weak or tired.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect sotalol? Sotalol,"''Tell your doctor about all your other medicines, especially:''other heart medications;blood pressure medication; orinsulin or oral diabetes medicine.''This list is not complete. Other drugs may affect sotalol, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Spiriva?,"''Spiriva (tiotropium) is a bronchodilator that relaxes muscles in the airways and increases air flow to the lungs.''Spiriva is used to prevent bronchospasm (narrowing of the airways in the lungs) in adults with COPD (chronic obstructive pulmonary disease), including bronchitis and emphysema.''Spiriva Respimat is also used to prevent asthma attacks in adults and children who are at least 6 years old.''Spiriva HandiHaler is not for use in children.''"
Important Information Spiriva,"''A Spiriva capsule is for use only in the HandiHaler device. Do not take the capsule by mouth. Use only one capsule at a time.''Spiriva Respimat Inhalation Spray is supplied in a carton containing one aluminum cartridge and one Respimat inhaler device. The Spiriva Respimat cartridge is only intended for use with the Respimat inhaler device and should not be interchanged with any other Respimat device delivered product. The Respimat inhaler device is a cylindrical shaped plastic inhalation device with a gray colored body and a clear base. The clear base is removed to insert the cartridge. The inhaler contains a dose indicator.''Before using this medicine, tell your doctor if you have narrow-angle glaucoma, or an enlarged prostate or bladder obstruction.''Spiriva is used to prevent bronchospasm attacks. Do not use this medication to treat a bronchospasm attack that has already begun. It will not work fast enough to reverse your symptoms. Use only a fast-acting inhalation medication to treat an attack.''"
Before taking this medicine Spiriva,"''You should not use Spiriva if you are allergic to tiotropium or ipratropium (Atrovent, Combivent, DuoNeb).''To make sure this medicine is safe for you, tell your doctor if you have ever had:''narrow-angle glaucoma;kidney disease;a milk allergy; oran enlarged prostate or urination problems.''Tell your doctor if you are pregnant. It is not known whether tiotropium will harm an unborn baby. However, having uncontrolled asthma during pregnancy may cause premature birth, a low birth weight baby, or complications such as eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of treating asthma may outweigh any risks to the baby.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''Spiriva Respimat is not approved for use by anyone younger than 6 years old.''How should I use Spiriva?''Use Spiriva exactly as prescribed by your doctor. The usual dose of this medicine is 2 inhalations through the mouth once daily. Follow all directions on your prescription label. Do not use this medicine in larger or smaller amounts or for longer than recommended.''Spiriva is not a rescue medicine. It will not work fast enough to treat a COPD flare-up. Your doctor may prescribe a fast-acting inhalation medicine to treat a bronchospasm attack. Tell your doctor if it seems like your medications don't work as well.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''Any child using Spiriva Respimat should be supervised by an adult while using this medicine.''Spiriva HandiHaler is packaged in capsules that come with a special inhaler device. Each time you use the medicine, load a capsule into the device and click the mouthpiece closed. Push the button on the side of the device to pierce the capsule and release the medicine into the inhalation chamber. You will need 2 inhalations to get the full dose from 1 capsule.''Do not take the capsule by mouth. Spiriva capsules are for use only in the HandiHaler device. Use only 1 capsule at a time. Do not use the HandiHaler device to take any other medicine.''Keep each capsule in its blister pack until you are ready to place the capsule into the HandiHaler and use the device. Throw away any capsule that is not used right after you have taken it out of the blister pack. Exposure to air can ruin the capsule.''Spiriva Respimat comes in a cartridge that is inserted into a special inhaler device provided with this medicine. Turning the base of the Respimat device until it clicks will release the medicine into the inhaler chamber. You will need 2 puffs to get a full dose.''The Spiriva Respimat inhaler will lock and cannot be turned after 30 doses (or 60 puffs) have been used. An indicator on the side of the inhaler will show when there are 14 puffs (or 7 days) of medicine left in the cartridge.''To be sure this medicine is helping your condition, your lung function will need to be tested on a regular basis.''Use this medicine regularly to get the most benefit. Get your prescription refilled before you run out of medicine completely.''Store both the capsules and the Respimat inhaler at room temperature away from moisture and heat. Do not freeze. Do not store capsules in the HandiHaler device.''"
Spiriva dosing information,"''Usual Adult Dose for Chronic Obstructive Pulmonary Disease -- Maintenance:''Tiotropium inhalation powder, hard capsule:-18 mcg (2 inhalations) orally once a day using the HandiHaler deviceTiotropium, solution for inhalation:-5 mcg (2 inhalations) orally once a dayUses: Long-term maintenance treatment of bronchospasm associated with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and emphysema; to reduce exacerbations in COPD patients''Usual Adult Dose for Asthma -- Maintenance:''-2.5 mcg (2 inhalations of 1.25 mcg) orally once a dayComments:-The maximum benefits in lung function may take up to 4 to 8 weeks of dosing.Use: Long-term maintenance treatment of asthma''Usual Pediatric Dose for Asthma -- Maintenance:''6 years or older:-2.5 mcg (2 inhalations of 1.25 mcg) orally once a dayComments:-The maximum benefits in lung function may take up to 4 to 8 weeks of dosing.Use: Long-term maintenance treatment of asthma''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time.''Do not use more than two times in a 24-hour period.''Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Spiriva,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include dry mouth, eye redness, constipation, stomach pain, and confusion or drowsiness.''"
What should I avoid while using Spiriva?,"''Avoid getting the powder from a Spiriva capsule in your eyes. If this does happen, call your doctor.''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''"
Spiriva side effects,"''Get emergency medical help if you have signs of an allergic reaction to Spiriva: hives, itching; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using this medicine;blurred vision, eye pain or redness, seeing halos around lights;sores or white patches on your mouth, lips, or tongue;pain or burning when you urinate; orlittle or no urinating.''Common Spiriva side effects may include:''dry mouth;blurred vision;constipation, painful urination;upset stomach;chest pain, fast heart rate; orcold symptoms such as stuffy or runny nose, sinus pain, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is spironolactone? Spironolactone,"''Spironolactone is a potassium-sparing diuretic (water pill) that prevents your body from absorbing too much salt and keeps your potassium levels from getting too low.''Spironolactone is used to treat heart failure, high blood pressure (hypertension), or hypokalemia (low potassium levels in the blood).''Spironolactone also treats fluid retention (edema) in people with congestive heart failure, cirrhosis of the liver, or a kidney disorder called nephrotic syndrome.''Spironolactone is also used to diagnose or treat a condition in which you have too much aldosterone in your body. Aldosterone is a hormone produced by your adrenal glands to help regulate the salt and water balance in your body.''"
Important Information Spironolactone,"''You should use spironolactone with caution if you have kidney problems, high levels of potassium in your blood, Addison's disease, if you are unable to urinate, or if you are also taking eplerenone.''Spironolactone has caused tumors in animals but it is not known whether this could occur in people. Do not use this medicine for any condition that has not been checked by your doctor.''"
Before taking this medicine Spironolactone,"''You should not use spironolactone if you are allergic to it, or if you have:''Addison's disease (an adrenal gland disorder);high levels of potassium in your blood (hyperkalemia);if you are unable to urinate; orif you are also taking eplerenone.''To make sure spironolactone is safe for you, tell your doctor if you have:''an electrolyte imbalance (such as low levels of calcium, magnesium, or sodium in your blood);kidney disease;liver disease; orheart disease.''Tell your doctor if you are pregnant or plan to become pregnant. Having congestive heart failure, cirrhosis, or uncontrolled high blood pressure during pregnancy may lead to medical problems in the mother or the baby. Your doctor should decide whether you take spironolactone if you are pregnant.''It may not be safe to breastfeed while using spironolactone. Ask your doctor about any risk.''"
How should I take spironolactone? Spironolactone,"''Take spironolactone exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Do not share this medicine with another person, even if they have the same symptoms you have.''You may take spironolactone with or without food, but take it the same way each time.''You will need frequent medical tests.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using spironolactone.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''If you are being treated for high blood pressure, keep using this medication even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medication for the rest of your life.''Store at room temperature away from heat, light, and moisture.''"
Spironolactone dosing information,"''Usual Adult Dose for Edema:''25 to 200 mg orally per day in single or divided doses'Duration of therapy: When given as the sole diuretic, continue the initial dose for at least 5 days, after which the initial dose may be adjusted to an optimal maintenance dose.Comments:-A second diuretic that acts more proximally at the renal tubule may be added if adequate diuresis has not been achieved after 5 days. The dose of this drug should remain unchanged if a second diuretic is added.Uses:-Treatment of edematous conditions in patients with congestive heart failure who are only partially responsive to or intolerant of other therapeutic measures or who are taking digitalis when other therapies are considered inappropriate.-Treatment of edematous conditions in patients with liver cirrhosis accompanied by edema and/or ascites. -Treatment of edematous conditions in patients with nephrotic syndrome when treatment of the underlying disease, restriction of fluid and sodium intake, and the use of other diuretics do not provide an adequate response.'Usual Adult Dose for Hypertension:''Initial dose: 50 to 100 mg orally per day in single or divided doses'Duration of therapy: Treatment should be continued for at least 2 weeks to achieve a maximum response. Subsequently, the dose may be adjusted according to patient response.'Usual Adult Dose for Congestive Heart Failure:''Initial dose: 25 mg orally once a day assuming serum potassium is less than or equal to 5 mEq/L and serum creatinine is less than or equal to 2.5 mg/dL'Maintenance dose:-Patients tolerant of initial dose: May increase to 50 mg orally once a day as clinically indicated-Patients intolerant of initial dose: May decrease to 25 mg orally every other dayUse: To increase survival and reduce the need for hospitalization of severe heart failure patients (New York Heart Association [NYHA] class III to IV) when used in addition to standard therapy.'Usual Adult Dose for Primary Hyperaldosteronism:''Diagnostic dose:'-Long test: 400 mg orally per day for 3 to 4 weeks-Short test: 400 mg orally per day for 4 daysMaintenance dose: 100 to 400 mg orally per day until surgery; may be used long-term at the lowest effective dose in patients deemed unsuitable for surgery.Comments:-For the long test, correction of hypokalemia and hypertension provides presumptive evidence of primary hyperaldosteronism.-For the short test, increased serum potassium with this drug and a decrease upon discontinuation provide presumptive evidence of primary hyperaldosteronism.Uses:-Initial diagnostic measure to provide presumptive evidence of primary hyperaldosteronism while patients are on normal diets.-Short-term preoperative treatment of patients with primary hyperaldosteronism.-Long-term maintenance therapy for patients deemed unsuitable for surgery or those with idiopathic hyperaldosteronism.'Usual Adult Dose for Hypokalemia:''25 to 100 mg orally per day'Uses:-Treatment of patients with hypokalemia when other measures are considered inappropriate or inadequate.-Prophylaxis of hypokalemia in patients taking digitalis when other measures are considered inadequate or inappropriate.'''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Spironolactone,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking spironolactone? Spironolactone,"''Drinking alcohol can increase certain side effects.''Do not use potassium supplements or salt substitutes, unless your doctor has told you to.''Avoid a diet high in salt. Too much salt will cause your body to retain water and can make this medication less effective.''Avoid driving or hazardous activity until you know how spironolactone will affect you. Your reactions could be impaired. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''"
Spironolactone side effects,"''Get emergency medical help if you have signs of an allergic reaction to spironolactone: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;little or no urination;high potassium level - nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement; osigns of other electrolyte imbalances - increased thirst or urination, confusion, vomiting, muscle pain, slurred speech, severe weakness, numbness, loss of coordination, feeling unsteady.''Common spironolactone side effects may include:''breast swelling or tenderness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect spironolactone? Spironolactone,"''Using spironolactone with other drugs that make you dizzy can worsen this effect. Ask your doctor before using opioid medication, a sleeping pill, a muscle relaxer, or medicine for anxiety, depression, or seizures.''Tell your doctor about all your other medicines, especially:''colchicine;digoxin;lithium;loperamide;trimethoprim;heart or blood pressure medicine (especially another diuretic);medicine to prevent a blood clot; orNSAIDs (nonsteroidal anti-inflammatory drugs) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete. Other drugs may interact with spironolactone, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Stelara?,"''Stelara (ustekinumab) is an immunosuppressant that reduces the effects of a chemical substance in the body that can cause inflammation.''Stelara is used to treat plaque psoriasis in adults and children who are at least 6 years old. It is also used to treat psoriatic arthritis in adults, and is sometimes given with another medicine called methotrexate.''Stelara is used in adults to treat moderately to severely active Crohn's disease after other medicines have been tried without success.''Stelara is also used in adults to treat moderately to severely active ulcerative colitis.''"
Important Information Stelara,"''You should not use Stelara if you have received a BCG (Bacillus Calmette and Guérin) vaccine within 1 year prior to, during, or 1 year following treatment.''Before you start treatment with Stelara, your doctor may perform tests to make sure you do not have tuberculosis.''Serious infections may occur during treatment with Stelara. Call your doctor right away if you have signs of infection such as: fever, chills, muscle pain, shortness of breath, weight loss, diarrhea or stomach pain, burning when you urinate, feeling very tired, skin warmth or redness, painful skin sores, or coughing up blood.''Ustekinumab may also cause a rare but serious condition affecting the brain. Tell your doctor right away if you have a headache, confusion, vision problems, or a seizure.''"
Before taking this medicine Stelara,"''You should not use Stelara if you are allergic to ustekinumab, or if you have:''active tuberculosis; orif you have received a BCG (Bacillus Calmette and Guérin) vaccine within the past 12 months.''Tell your doctor if you have ever had tuberculosis, if anyone in your household has tuberculosis, or if you have recently traveled to an area where tuberculosis is common.''To make sure Stelara is safe for you, tell your doctor if you have:''signs of infection (fever, chills, cough, muscle aches, painful skin sores, diarrhea, pain when you urinate, feeling very tired);chronic infections;new or changing skin lesions;a latex allergy;phototherapy (light therapy);allergy shots; orif you recently received or are scheduled to receive any vaccine.''Some people using Stelara have developed skin cancer (non-melanoma). However, these people may have had a higher risk of skin cancer. Talk to your doctor about this risk and what skin symptoms to watch for. You may need to have regular skin exams.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of ustekinumab on the baby.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''How should I use Stelara?''Before you start treatment with Stelara, your doctor may perform tests to make sure you do not have tuberculosis or other infections.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed. You must remain under the care of a doctor while you are receiving Stelara.''Stelara is injected under the skin, or as an infusion into a vein, usually once every 12 weeks. Your first and second dose may be only 4 weeks apart.''A healthcare provider will give your first dose and may teach you how to properly use the medication by yourself. Read and carefully follow any Instructions for Use provided with your medicine. Do not use Stelara if you don't understand all instructions for proper use. Ask your doctor or pharmacist if you have questions.''Prepare your injection only when you are ready to give it. Do not use if the medicine looks cloudy, has changed colors, or has particles in it. Call your pharmacist for new medicine.''Your care provider will show you the best places on your body to inject Stelara. Use a different place each time you give an injection. Do not inject into the same place two times in a row. Avoid injecting the medicine into skin that is red, bruised, swollen, or tender.''Ustekinumab doses are typically based on weight. Your dose needs may change if you gain or lose weight.''Call your doctor if you have any signs of tuberculosis: fever, cough, night sweats, loss of appetite, weight loss, and feeling constantly tired.''You will need frequent medical tests.''Each prefilled syringe or single-use vial (bottle) is for one use only. Throw it away after one use, even if there is still medicine left inside.''Store in the refrigerator. Protect from light. Do not freeze and not shake the medicine. Store the vials in an upright position.''Use a needle and syringe only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose.''"
What happens if I overdose? Stelara,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Stelara?,"''Avoid being near people who are sick or have infections. Tell your doctor at once if you develop signs of infection.''Do not receive a ""live"" vaccine while using Stelara, and avoid coming into contact with anyone who has recently received a live vaccine. There is a chance that the virus could be passed on to you. Live vaccines include measles, mumps, rubella (MMR), rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''BCG vaccine should not be given for at least 1 year after you receive your last dose of Stelara.''Non-live vaccines (including flu shots) may not work as well during your treatment, and may not fully protect you from disease. Make sure you are current on all vaccines before you begin treatment with this medicine.''"
Stelara side effects,"''Get emergency medical help if you have signs of an allergic reaction to Stelara: hives; chest pain, difficult breathing; feeling light-headed; swelling of your face, lips, tongue, or throat.''Serious infections may occur during treatment with Stelara. Call your doctor right away if you have signs of infection such as: fever, chills, muscle pain, shortness of breath, weight loss, diarrhea or stomach pain, burning when you urinate, feeling very tired, skin warmth or redness, painful skin sores, or coughing up blood.''Also call your doctor at once if you have:''a mole that has changed in size or color;swelling, pain, warmth, or redness anywhere on your body;stomach pain that is sudden and severe or comes on slowly, changes in bowel habits (diarrhea or constipation);new or worsening cough, sudden chest pain, feeling short of breath;pain or burning when you urinate; orsevere headache, confusion, change in mental status, vision problems, and/or seizure (convulsions).''Common Stelara side effects may include:''fever, flu-like symptoms;infection;itching;stomach pain, nausea, vomiting, diarrhea;vaginal itching or discharge;pain or burning when you urinate;cough with mucus, shortness of breath, chest discomfort;headache, tiredness; orredness at the injection site.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Stelara?,"''Other drugs may interact with ustekinumab, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Stiolto Respimat?,"''Stiolto Respima containes a combination of olodaterol and tiotropium. Olodaterol is a long-acting bronchodilator. Tiotropium is an anticholinergic. These medications work by relaxing muscles in the airways to improve breathing.''Stiolto Respimat is used to prevent airflow obstruction and reduce flare-ups in adults with COPD (chronic obstructive pulmonary disease), including bronchitis and emphysema.''Stiolto Respimat will not treat a bronchospasm attack that has already begun.''Stiolto Respimat is for use only in people with COPD and should not be used to treat asthma.''"
Important Information Stiolto Respimat,"''Stiolto Respimat is for use only in people with chronic obstructive pulmonary disease (COPD) and should not be used to treat asthma.''Stiolto Respimat may increase the risk of death or hospitalization in people with asthma, but the risk in people with COPD is not known.''Stiolto Respimat will not treat a bronchospasm attack that has already begun. Call your doctor at once if you have new or worsening COPD symptoms.''"
